timestamp,open,high,low,close,volume,log_return,price_change_1h,price_change_6h,price_change_24h,vol_spike_ratio,price_reversal_pct,volatility_6h,volatility_24h,hl_spread_pct,upper_wick_pct,future_return_6h,is_pump
2025-03-14 00:00:00+00:00,0.593,0.593,0.593,0.593,0.0,,,,,,0.0,,,0.0,0.0,-0.12647554806070815,0
2025-03-14 01:00:00+00:00,0.573,0.573,0.573,0.573,235.59,-0.0343086822829859,-3.3726812816188945,,,,0.0,,,0.0,0.0,-0.09598603839441522,0
2025-03-14 02:00:00+00:00,0.527,0.527,0.527,0.527,688.39,-0.0836851681733771,-8.027923211169274,,,,0.0,,,0.0,0.0,-0.017077798861480087,0
2025-03-14 03:00:00+00:00,0.518,0.518,0.518,0.518,233.17,-0.0172253062818792,-1.707779886148009,,,,0.0,,,0.0,0.0,0.044401544401544424,0
2025-03-14 04:00:00+00:00,0.518,0.518,0.518,0.518,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.044401544401544424,0
2025-03-14 05:00:00+00:00,0.518,0.518,0.518,0.518,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.044401544401544424,0
2025-03-14 06:00:00+00:00,0.518,0.518,0.518,0.518,0.0,0.0,0.0,-12.647554806070817,,,0.0,3.295340398362192,,0.0,0.0,0.044401544401544424,0
2025-03-14 07:00:00+00:00,0.518,0.518,0.518,0.518,0.0,0.0,0.0,-9.59860383944152,,,0.0,3.3474660783683734,,0.0,0.0,0.044401544401544424,0
2025-03-14 08:00:00+00:00,0.518,0.518,0.518,0.518,0.0,0.0,0.0,-1.707779886148009,,,0.0,0.7032201842293648,,0.0,0.0,0.044401544401544424,0
2025-03-14 09:00:00+00:00,0.541,0.541,0.541,0.541,5.79,0.0434440365869984,4.440154440154442,4.440154440154442,,,0.0,1.773595366749165,,0.0,0.0,0.0,0
